date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:03:17	229953/229953	---M--	200	added ('OK')	image/png	etag:%226ad1c25dfc8bafb39dca15c6616b1214-ssl%22	https://sadichi.lol/assets/meme3.png	C:/Users/Diego/Desktop/Robo%20webzittt/https___sadichi.lol_/sadichi.lol/assets/meme3.png	(from https://sadichi.lol/)
22:03:18	186250/186250	---M--	200	added ('OK')	image/png	etag:%2280b60bdc0a473cd55fab6900831b47e2-ssl%22	https://sadichi.lol/assets/meme4.png	C:/Users/Diego/Desktop/Robo%20webzittt/https___sadichi.lol_/sadichi.lol/assets/meme4.png	(from https://sadichi.lol/)
22:03:18	231470/231470	---M--	200	added ('OK')	image/png	etag:%22ef5f39f8d7fe9936dae368a6812ff24d-ssl%22	https://sadichi.lol/assets/meme5.png	C:/Users/Diego/Desktop/Robo%20webzittt/https___sadichi.lol_/sadichi.lol/assets/meme5.png	(from https://sadichi.lol/)
22:03:19	265696/265696	---M--	200	added ('OK')	image/png	etag:%227173ced02b65def2d0adcdd16c6ff748-ssl%22	https://sadichi.lol/assets/meme6.png	C:/Users/Diego/Desktop/Robo%20webzittt/https___sadichi.lol_/sadichi.lol/assets/meme6.png	(from https://sadichi.lol/)
22:03:20	256952/256952	---M--	200	added ('OK')	image/png	etag:%226364e65b7a9537037a6e62bd65079065-ssl%22	https://sadichi.lol/assets/meme7.png	C:/Users/Diego/Desktop/Robo%20webzittt/https___sadichi.lol_/sadichi.lol/assets/meme7.png	(from https://sadichi.lol/)
22:03:20	242807/242807	---M--	200	added ('OK')	image/png	etag:%22a77aedab9828cb8625f41f14c9d88e2d-ssl%22	https://sadichi.lol/assets/meme8.png	C:/Users/Diego/Desktop/Robo%20webzittt/https___sadichi.lol_/sadichi.lol/assets/meme8.png	(from https://sadichi.lol/)
22:03:20	241365/241365	---M--	200	added ('OK')	image/png	etag:%225e87569a751a77a954275f1a638e76ec-ssl%22	https://sadichi.lol/assets/meme9.png	C:/Users/Diego/Desktop/Robo%20webzittt/https___sadichi.lol_/sadichi.lol/assets/meme9.png	(from https://sadichi.lol/)
22:03:21	263753/263753	---M--	200	added ('OK')	image/png	etag:%222343df215bcf0b619038fd26645883f2-ssl%22	https://sadichi.lol/assets/meme10.png	C:/Users/Diego/Desktop/Robo%20webzittt/https___sadichi.lol_/sadichi.lol/assets/meme10.png	(from https://sadichi.lol/)
22:03:22	244073/244073	---M--	200	added ('OK')	image/png	etag:%228e0ec42e5f49438f38dd9a1ca1c3f4c1-ssl%22	https://sadichi.lol/assets/meme11.png	C:/Users/Diego/Desktop/Robo%20webzittt/https___sadichi.lol_/sadichi.lol/assets/meme11.png	(from https://sadichi.lol/)
22:03:22	249302/249302	---M--	200	added ('OK')	image/png	etag:%228989e924429fede54aa0730671c758ca-ssl%22	https://sadichi.lol/assets/meme12.png	C:/Users/Diego/Desktop/Robo%20webzittt/https___sadichi.lol_/sadichi.lol/assets/meme12.png	(from https://sadichi.lol/)
